action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,87,4,0.41953,0.40747,0.40169,0.44411,0.43173,4.981022673661781,5.125429962825704,5.125429962825704,5.125429962825704,4.981022673661781,50.22975673661781,51.66176962825705,51.655989628257046,51.698409628257046,50.24195673661781
1,0,0.6,action = 1,88,4,0.42563,0.39542,0.3835,0.40151,0.40747,4.9873920634771345,5.131984010767936,5.131984010767936,4.9873920634771345,4.9873920634771345,50.29955063477134,51.71526010767936,51.70334010767936,50.27543063477135,50.28139063477134
2,0,0.6,action = 2,89,4,0.41967,0.38978,0.384,0.40151,0.43196,4.9936814943412084,4.9936814943412084,5.138455781629432,4.9936814943412084,4.9936814943412084,50.356484943412084,50.32659494341209,51.76855781629432,50.33832494341209,50.368774943412085
0,1,-0.4,action = 0,90,4,0.43182,0.39542,0.38368,0.40733,0.43173,4.999892871317563,4.999892871317563,4.999892871317563,4.999892871317563,4.999892871317563,50.43074871317563,50.39434871317563,50.38260871317563,50.40625871317563,50.43065871317563
4,1,-0.4,action = 4,91,4,0.4321,0.39574,0.38964,0.40747,0.42572,4.872509961849619,5.006028033217765,5.006028033217765,5.006028033217765,5.006028033217765,49.157199618496186,50.45602033217766,50.449920332177655,50.46775033217766,50.48600033217765
3,0,0.6,action = 3,92,4,0.42563,0.38368,0.38368,0.41953,0.43182,4.878409035936101,5.012088755613035,5.012088755613035,5.012088755613035,4.878409035936101,49.20972035936101,50.50456755613035,50.50456755613035,50.54041755613035,49.21591035936101
1,0,0.6,action = 1,93,4,0.42563,0.40175,0.37772,0.40137,0.43182,4.884237325355834,5.018076753677551,5.018076753677551,4.884237325355834,4.884237325355834,49.26800325355834,50.58251753677551,50.55848753677551,49.24374325355834,49.274193253558344
2,1,-0.4,action = 2,94,4,0.40747,0.38368,0.37233,0.39017,0.43173,4.889996443365127,4.889996443365127,5.023993684874586,4.889996443365127,4.889996443365127,49.30743443365127,49.28364443365127,50.61226684874586,49.29013443365127,49.33169443365127
4,1,-0.4,action = 4,95,4,0.42563,0.38946,0.38946,0.38964,0.43792,4.895687949520094,4.895687949520094,4.895687949520094,4.895687949520094,4.895687949520094,49.38250949520094,49.346339495200944,49.346339495200944,49.346519495200944,49.39479949520094
0,0,0.6,action = 0,96,4,0.43782,0.40747,0.38946,0.41953,0.43792,4.901313352014399,4.901313352014399,4.901313352014399,4.901313352014399,4.777209389013047,49.45095352014399,49.420603520143985,49.40259352014399,49.43266352014399,48.21001389013046
3,0,0.6,action = 3,97,4,0.43182,0.40733,0.39542,0.41953,0.43792,4.782629345427595,4.9068741098918025,4.9068741098918025,4.9068741098918025,4.782629345427595,48.25811345427595,49.47607109891803,49.46416109891803,49.48827109891803,48.264213454275946
1,0,0.6,action = 1,98,4,0.41967,0.37176,0.37176,0.38386,0.41357,4.7879876702994855,4.912371635141467,4.912371635141467,4.7879876702994855,4.7879876702994855,48.29954670299486,49.49547635141467,49.49547635141467,48.263736702994855,48.293446702994856
2,1,-0.4,action = 2,99,4,0.42586,0.38453,0.38453,0.39587,0.42008,4.793285695937502,4.793285695937502,4.9178072946833415,4.793285695937502,4.793285695937502,48.35871695937502,48.31738695937502,49.562602946833415,48.328726959375025,48.35293695937502
4,0,0.6,action = 4,100,4,0.41976,0.39542,0.38946,0.40747,0.4321,4.798524712557054,4.798524712557054,4.798524712557054,4.798524712557054,4.798524712557054,48.405007125570535,48.38066712557054,48.37470712557054,48.39271712557054,48.41734712557054
0,0,0.6,action = 0,101,4,0.41343,0.37212,0.38946,0.39556,0.42563,4.803705970020519,4.803705970020519,4.803705970020519,4.803705970020519,4.687937062375076,48.45048970020519,48.40917970020519,48.42651970020519,48.432619700205194,47.30500062375076
