action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,0,0.6,action = 4,83,4,0.46884,0.3779,0.41357,0.42577,0.57428,0.49902905727021546,0.48486080476771887,0.49247334953274374,0.4944593006507209,0.4944491884915982,0.7183545286351077,0.6203304023838594,0.6598066747663719,0.6729996503253605,0.8215045942457991
4,0,0.6,action = 4,84,4,0.4565,0.37176,0.38978,0.40747,0.58024,0.498106414333323,0.4832701108076104,0.4876986774638619,0.49136544445046193,0.49351798346159587,0.7055532071666615,0.6133950554038052,0.633629338731931,0.6531527222252309,0.8269989917307979
4,1,-0.4,action = 4,85,4,0.43182,0.34375,0.37889,0.39574,0.56818,0.49532817404222024,0.4749631564658463,0.4851082353454742,0.48900920236739925,0.49532817404222024,0.6794840870211101,0.5812315782329232,0.6214441176727371,0.6402446011836996,0.8158440870211101
4,1,-0.4,action = 4,86,4,0.42005,0.35559,0.37216,0.39542,0.57925,0.493568637577389,0.4786961457960571,0.4833839054002522,0.488937623833552,0.4936800583373811,0.6668343187886945,0.5949380728980286,0.613851952700126,0.639888811916776,0.8260900291686906
4,0,0.6,action = 4,87,4,0.45035,0.36081,0.39597,0.40169,0.59817,0.49753391844174805,0.4802395235713112,0.48906032347758494,0.4902448367907611,0.49026523433749614,0.699116959220874,0.6009297617856556,0.6405001617387924,0.6468124183953805,0.8433026171687481
4,1,-0.4,action = 4,88,4,0.42633,0.35645,0.38463,0.39574,0.55579,0.49454019048000536,0.4789467611332182,0.4865079649913247,0.48900920236739925,0.49688026726767887,0.6736000952400026,0.5959233805666091,0.6278839824956624,0.6402446011836996,0.8042301336338394
4,0,0.6,action = 4,89,4,0.40747,0.35066,0.36779,0.39069,0.5435,0.49136544445046193,0.477179211617606,0.4822032766375608,0.4879036790187178,0.498106414333323,0.6531527222252309,0.589249605808803,0.6088916383187803,0.6346418395093589,0.7925532071666614
4,1,-0.4,action = 4,90,4,0.4383,0.36888,0.37959,0.40221,0.5679,0.4961753722223625,0.482503885994714,0.48528342234203714,0.49034681603942326,0.49536854966782057,0.6863876861111813,0.610131942997357,0.6222317111710185,0.6473834080197116,0.8155842748339103
4,1,-0.4,action = 4,91,4,0.43206,0.36616,0.36709,0.39072,0.5739,0.4953584560699454,0.48175720025755714,0.48200622402620485,0.4879139268354614,0.4945098583446037,0.6797392280349727,0.6070386001287785,0.6080931120131025,0.6346769634177307,0.8211549291723018
4,0,0.6,action = 4,92,4,0.44411,0.36845,0.37843,0.40246,0.57414,0.49687020437937307,0.48237951863651923,0.4849948453334324,0.49039779771120506,0.4944694126030446,0.6925451021896866,0.6096397593182596,0.6209274226667162,0.6476588988556025,0.8213747063015223
4,0,0.6,action = 4,93,4,0.45035,0.36105,0.37226,0.40761,0.57367,0.49753391844174805,0.48030198833650484,0.4834045924481893,0.49138579548049616,0.49454019048000536,0.699116959220874,0.6012009941682523,0.6139622962240946,0.6533028977402481,0.8209400952400027
4,1,-0.4,action = 4,94,4,0.40137,0.35044,0.35464,0.3779,0.53735,0.4901734386928774,0.47710585827466007,0.4784035953042159,0.48486080476771887,0.4985980344927164,0.6464567193464387,0.58899292913733,0.593841797652108,0.6203304023838594,0.7866490172463582
4,1,-0.4,action = 4,95,4,0.39627,0.34511,0.34415,0.37265,0.54345,0.48912166175707245,0.47540509042289397,0.4750894652589131,0.48350801441134356,0.498106414333323,0.6408308308785362,0.582812545211447,0.5816947326294566,0.6144040072056718,0.7925032071666614
4,1,-0.4,action = 4,96,4,0.40183,0.35503,0.36042,0.40151,0.58033,0.49026523433749614,0.47851854718495496,0.4801249837281955,0.49020403915104577,0.4935078520145348,0.6469626171687481,0.5942892735924775,0.6004824918640977,0.6466120195755228,0.8270839260072674
4,1,-0.4,action = 4,97,4,0.42076,0.35218,0.36209,0.39112,0.56818,0.4936800583373811,0.47765049984271973,0.48060378691808076,0.4879959016221345,0.49532817404222024,0.6676000291686905,0.5910052499213598,0.6023918934590404,0.6351179508110673,0.8158440870211101
4,1,-0.4,action = 4,98,4,0.4092,0.34715,0.35528,0.39574,0.59777,0.49168079075758087,0.47606722214410013,0.4785916840063145,0.48900920236739925,0.49034681603942326,0.6550403953787904,0.5851836110720501,0.5945758420031573,0.6402446011836996,0.8429434080197117
4,1,-0.4,action = 4,99,4,0.41371,0.36924,0.37247,0.40183,0.57414,0.49249365478146007,0.48259714048054614,0.48346664828093366,0.49026523433749614,0.4944694126030446,0.65995682739073,0.610538570240273,0.6142033241404669,0.6469626171687481,0.8213747063015223
4,1,-0.4,action = 4,100,4,0.42586,0.36336,0.36638,0.40761,0.56818,0.4944694126030446,0.480967774388264,0.481809090823326,0.49138579548049616,0.49532817404222024,0.6730947063015223,0.6038438871941321,0.607284545411663,0.6533028977402481,0.8158440870211101
4,0,0.6,action = 4,101,4,0.42618,0.37374,0.39017,0.42628,0.58643,0.49451996926312286,0.4837974782902449,0.4877909388252308,0.4945300799749192,0.49247334953274374,0.6734399846315614,0.6156387391451225,0.6340654694126154,0.6735450399874596,0.8326666747663719
4,1,-0.4,action = 4,102,4,0.43196,0.39041,0.38421,0.40803,0.60458,0.49534836226639534,0.48784218759758774,0.48640518089346046,0.49146719117353094,0.488937623833552,0.6796341811331976,0.6343310937987938,0.6274125904467303,0.6537635955867654,0.8490488119167761
4,1,-0.4,action = 4,103,4,0.41452,0.35567,0.35701,0.39081,0.56808,0.49263576808835147,0.4787170354186281,0.47911376519569965,0.487934421823261,0.49533826825715777,0.6608378840441758,0.595028517709314,0.5965668825978498,0.6347772109116305,0.815749134128579
4,1,-0.4,action = 4,104,4,0.40747,0.36137,0.37279,0.39185,0.59253,0.49136544445046193,0.4803956702552595,0.4835493770030109,0.48815980989835694,0.49136544445046193,0.6531527222252309,0.6015678351276298,0.6145646885015055,0.6359299049491784,0.8382127222252309
